state,date,cases,cases_avg,deaths,deaths_avg
District of Columbia,4/23/22,510,197.88,2,0.18
District of Columbia,4/24/22,0,197.88,0,0.18
District of Columbia,4/25/22,0,197.88,0,0.18
District of Columbia,4/26/22,0,197.88,0,0.18
Florida,3/1/20,2,0.29,0,0
Florida,3/2/20,0,0.29,0,0
Florida,3/3/20,1,0.43,0,0
Florida,3/4/20,0,0.43,0,0
Florida,3/5/20,1,0.57,0,0
Florida,3/6/20,3,1,2,0.29
Florida,3/7/20,5,1.71,0,0.29
Florida,3/8/20,1,1.57,0,0.29
Florida,3/9/20,1,1.5,0,0.29
Florida,3/10/20,9,2.86,0,0.29
Florida,3/11/20,3,2.88,0,0.29
Florida,3/12/20,20,6,0,0.29
Florida,3/13/20,24,9,0,0.29
Florida,3/14/20,0,9,1,0.13
Florida,3/15/20,39,13.71,0,0.13
Florida,3/16/20,32,18.14,1,0.2
Florida,3/17/20,69,26.71,2,0.36
Florida,3/18/20,116,42.86,1,0.42
Florida,3/19/20,108,55.43,1,0.46
Florida,3/20/20,130,70.57,1,0.5
Florida,3/21/20,200,86.75,2,1.14
Florida,3/22/20,236,127.29,2,1.25
Florida,3/23/20,222,154.43,5,2
Florida,3/24/20,245,179.57,2,2
Florida,3/25/20,504,235,3,2.29
Florida,3/26/20,507,292,6,3
Florida,3/27/20,720,376.29,17,5.29
Florida,3/28/20,840,467.71,10,6.43
Florida,3/29/20,905,563.29,4,6.71
Florida,3/30/20,752,639,12,7.71
Florida,3/31/20,1047,753.57,13,9.29
Florida,4/1/20,1027,828.29,15,11
Florida,4/2/20,1231,931.71,44,16.43
Florida,4/3/20,1260,1008.86,25,17.57
Florida,4/4/20,1277,1071.29,25,19.71
Florida,4/5/20,805,1057,26,22.86
Florida,4/6/20,1279,1132.29,33,25.86
Florida,4/7/20,1118,1142.43,42,30
Florida,4/8/20,951,1131.57,27,31.71
Florida,4/9/20,1129,1117,48,32.29
Florida,4/10/20,1141,1100,48,35.57
Florida,4/11/20,1018,1063,27,35.86
Florida,4/12/20,877,1073.29,15,34.29
Florida,4/13/20,1156,1055.71,38,35
Florida,4/14/20,609,983,72,39.29
Florida,4/15/20,906,976.57,43,41.57
Florida,4/16/20,806,930.43,54,42.43
Florida,4/17/20,1413,969.29,58,43.86
Florida,4/18/20,739,929.43,22,43.14
Florida,4/19/20,822,921.57,26,44.71
Florida,4/20/20,744,862.71,49,46.29
Florida,4/21/20,811,891.57,44,42.29
Florida,4/22/20,440,825,60,44.71
Florida,4/23/20,1339,901.14,60,45.57
Florida,4/24/20,885,825.71,59,45.71
Florida,4/25/20,306,763.86,9,43.86
Florida,4/26/20,689,744.86,19,42.86
Florida,4/27/20,610,725.71,14,37.86
Florida,4/28/20,708,711,83,43.43
Florida,4/29/20,347,697.71,46,41.43
Florida,4/30/20,498,577.57,51,40.14
Florida,5/1/20,1037,599.29,46,38.29
Florida,5/2/20,735,660.57,50,44.14
Florida,5/3/20,615,650,15,43.57
Florida,5/4/20,819,679.86,20,44.43
Florida,5/5/20,542,656.14,72,42.86
Florida,5/6/20,563,687,68,46
Florida,5/7/20,826,733.86,61,47.43
Florida,5/8/20,371,638.71,69,50.71
Florida,5/9/20,802,648.29,46,50.14
Florida,5/10/20,595,645.43,6,48.86
Florida,5/11/20,386,583.57,14,48
Florida,5/12/20,941,640.57,44,44
Florida,5/13/20,479,628.57,48,41.14
Florida,5/14/20,808,626,48,39.29
Florida,5/15/20,928,705.57,42,35.43
Florida,5/16/20,673,687.14,47,35.57
Florida,5/17/20,777,713.14,9,36
Florida,5/18/20,854,780,24,37.43
Florida,5/19/20,502,717.29,55,39
Florida,5/20/20,527,724.14,44,38.43
Florida,5/21/20,1204,780.71,48,38.43
Florida,5/22/20,776,759,46,39
Florida,5/23/20,676,759.43,43,38.43
Florida,5/24/20,740,754.14,4,37.71
Florida,5/25/20,879,757.71,15,36.43
Florida,5/26/20,509,758.71,7,29.57
Florida,5/27/20,379,737.57,60,31.86
Florida,5/28/20,651,658.57,45,31.43
Florida,5/29/20,1212,720.86,49,31.86
Florida,5/30/20,927,756.71,34,30.57
Florida,5/31/20,739,756.57,4,30.57
Florida,6/1/20,667,726.29,9,29.71
Florida,6/2/20,617,741.71,70,38.71
Florida,6/3/20,1317,875.71,36,35.29
Florida,6/4/20,1419,985.43,41,34.71
Florida,6/5/20,1305,998.71,53,35.29
Florida,6/6/20,1270,1047.71,28,34.43
Florida,6/7/20,1180,1110.71,12,35.57
Florida,6/8/20,966,1153.43,12,36
Florida,6/9/20,1096,1221.86,53,33.57
Florida,6/10/20,1371,1229.57,36,33.57
Florida,6/11/20,1698,1269.43,47,34.43
Florida,6/12/20,1902,1354.71,29,31
Florida,6/13/20,2581,1542,48,33.86
Florida,6/14/20,2016,1661.43,6,33
Florida,6/15/20,1758,1774.57,7,32.29
Florida,6/16/20,2783,2015.57,55,32.57
Florida,6/17/20,2610,2192.57,25,31
Florida,6/18/20,3207,2408.14,43,30.43
Florida,6/19/20,3822,2682.43,43,32.43
Florida,6/20/20,4049,2892.14,40,31.29
Florida,6/21/20,3494,3103.29,17,32.86
Florida,6/22/20,2926,3270.14,12,33.57
Florida,6/23/20,3286,3342,65,35
Florida,6/24/20,5511,3756.43,43,37.57
Florida,6/25/20,5004,4013.14,46,38
Florida,6/26/20,8942,4744.57,39,37.43
Florida,6/27/20,9585,5535.43,24,35.14
Florida,6/28/20,8530,6254.86,29,36.86
Florida,6/29/20,5266,6589.14,28,39.14
Florida,6/30/20,6093,6990.14,58,38.14
Florida,7/1/20,6563,7140.43,45,38.43
Florida,7/2/20,10109,7869.71,67,41.43
Florida,7/3/20,9488,7947.71,67,45.43
Florida,7/4/20,11458,8215.29,18,44.57
Florida,7/5/20,10059,8433.71,29,44.57
Florida,7/6/20,6336,8586.57,47,47.29
Florida,7/7/20,7347,8765.71,63,48
Florida,7/8/20,9989,9255.14,48,48.43
Florida,7/9/20,8935,9087.43,120,56
Florida,7/10/20,11433,9365.29,93,59.71
Florida,7/11/20,10360,9208.43,95,70.71
Florida,7/12/20,15300,9957.14,45,73
Florida,7/13/20,12624,10855.43,35,71.29
Florida,7/14/20,9194,11119.29,132,81.14
Florida,7/15/20,10181,11146.71,112,90.29
Florida,7/16/20,13965,11865.29,156,95.43
Florida,7/17/20,11466,11870,128,100.43
Florida,7/18/20,10328,11865.43,90,99.71
Florida,7/19/20,12478,11462.29,87,105.71
Florida,7/20/20,10347,11137,90,113.57
Florida,7/21/20,9440,11172.14,134,113.86
Florida,7/22/20,9785,11115.57,139,117.71
Florida,7/23/20,10249,10584.71,173,120.14
Florida,7/24/20,12444,10724.43,135,121.14
Florida,7/25/20,12199,10991.71,124,126
Florida,7/26/20,9344,10544,77,124.57
Florida,7/27/20,8892,10336.14,77,122.71
Florida,7/28/20,9230,10306.14,186,130.14
Florida,7/29/20,9446,10257.71,216,141.14
Florida,7/30/20,9956,10215.86,253,152.57
Florida,7/31/20,9007,9724.86,257,170
Florida,8/1/20,9642,9359.57,179,177.86
Florida,8/2/20,7104,9039.57,62,175.71
Florida,8/3/20,4752,8448.14,73,175.14
Florida,8/4/20,5446,7907.57,245,183.57
Florida,8/5/20,5409,7330.86,225,184.86
Florida,8/6/20,7650,7001.43,120,165.86
Florida,8/7/20,7686,6812.71,180,154.86
Florida,8/8/20,8502,6649.86,182,155.29
Florida,8/9/20,6229,6524.86,77,157.43
Florida,8/10/20,4155,6439.57,91,160
Florida,8/11/20,5831,6494.57,276,164.43
Florida,8/12/20,8109,6880.29,212,162.57
Florida,8/13/20,6236,6678.29,148,166.57
Florida,8/14/20,6148,6458.57,228,173.43
Florida,8/15/20,6352,6151.43,204,176.57
Florida,8/16/20,3779,5801.43,107,180.86
Florida,8/17/20,2678,5590.43,87,180.29
Florida,8/18/20,3838,5305.71,219,172.14
Florida,8/19/20,4115,4735.14,174,166.71
Florida,8/20/20,4555,4495,117,162.29
Florida,8/21/20,4684,4285.86,119,146.71
Florida,8/22/20,4311,3994.29,106,132.71
Florida,8/23/20,2974,3879.29,51,124.71
Florida,8/24/20,2258,3819.29,72,122.57
Florida,8/25/20,2673,3652.86,183,117.43
Florida,8/26/20,3220,3525,153,114.43
Florida,8/27/20,3269,3341.29,135,117
Florida,8/28/20,3815,3217.14,89,112.71
Florida,8/29/20,3197,3058,148,118.71
Florida,8/30/20,2583,3002.14,14,113.43
Florida,8/31/20,1885,2948.86,68,112.86
Florida,9/1/20,7569,2948.86,187,113.43
Florida,9/2/20,2402,2910.14,127,109.71
Florida,9/3/20,3571,2960.29,149,111.71
Florida,9/4/20,3198,2950.14,100,113.29
Florida,9/5/20,3656,2927.43,61,100.86
Florida,9/6/20,2564,2837,38,104.29
Florida,9/7/20,1838,2730.57,22,97.71
Florida,9/8/20,1823,2721.71,44,77.29
Florida,9/9/20,2056,2672.29,200,87.71
Florida,9/10/20,2583,2531.14,211,96.57
Florida,9/11/20,3650,2595.71,176,107.43
Florida,9/12/20,3190,2529.14,98,112.71
Florida,9/13/20,2423,2509,8,108.43
Florida,9/14/20,1736,2494.43,34,110.14
Florida,9/15/20,3116,2679.14,145,124.57
Florida,9/16/20,2355,2721.86,152,117.71
Florida,9/17/20,3255,2817.86,147,108.57
Florida,9/18/20,3204,2754.14,139,103.29
Florida,9/19/20,3573,2808.86,62,98.14
Florida,9/20/20,2521,2822.86,9,98.29
Florida,9/21/20,1685,2815.57,21,96.43
Florida,9/22/20,2470,2723.29,99,89.86
Florida,9/23/20,2590,2756.86,202,97
Florida,9/24/20,2541,2654.86,177,101.29
Florida,9/25/20,2847,2603.86,120,98.57
Florida,9/26/20,2795,2492.71,107,105
Florida,9/27/20,1882,2401.43,10,105.14
Florida,9/28/20,738,2266.14,5,102.86
Florida,9/29/20,3266,2379.86,106,103.86
Florida,9/30/20,1948,2288.14,174,99.86
Florida,10/1/20,2628,2300.57,127,92.71
Florida,10/2/20,2660,2273.86,110,91.29
Florida,10/3/20,2787,2272.71,74,86.57
Florida,10/4/20,1868,2270.71,43,91.29
Florida,10/5/20,1415,2367.43,41,96.43
Florida,10/6/20,2251,2222.43,55,89.14
Florida,10/7/20,2582,2313,137,83.86
Florida,10/8/20,3306,2409.86,164,89.14
Florida,10/9/20,2908,2445.29,118,90.29
Florida,10/10/20,0,2445.29,0,90.29
Florida,10/11/20,5570,2576,178,99
Florida,10/12/20,1533,2592.86,48,100
Florida,10/13/20,2725,2660.57,119,109.14
Florida,10/14/20,2883,2703.57,64,98.71
Florida,10/15/20,3356,2710.71,141,95.43
Florida,10/16/20,3449,2788,94,92
Florida,10/17/20,4044,2945,87,91.38
Florida,10/18/20,2539,2932.71,50,86.14
Florida,10/19/20,1707,2957.57,54,87
Florida,10/20/20,3662,3091.43,84,82
Florida,10/21/20,2144,2985.86,105,87.86
Florida,10/22/20,5558,3300.43,57,75.86
Florida,10/23/20,3689,3334.71,73,72.86
Florida,10/24/20,4471,3395.71,77,71.43
Florida,10/25/20,2385,3373.71,12,66
Florida,10/26/20,3377,3612.29,20,61.14
Florida,10/27/20,4298,3703.14,56,57.14
Florida,10/28/20,4115,3984.71,66,51.57
Florida,10/29/20,4198,3790.43,77,54.43
Florida,10/30/20,5592,4062.29,72,54.29
Florida,10/31/20,2331,3756.57,41,49.14
Florida,11/1/20,4865,4110.86,28,51.43
Florida,11/2/20,4651,4292.86,45,55
Florida,11/3/20,4637,4341.29,56,55
Florida,11/4/20,4423,4385.29,32,50.14
Florida,11/5/20,6257,4679.43,39,44.71
Florida,11/6/20,5245,4629.86,53,42
Florida,11/7/20,4452,4932.86,86,48.43
Florida,11/8/20,6820,5212.14,21,47.43
Florida,11/9/20,3924,5108.29,58,49.29
Florida,11/10/20,4353,5067.71,69,51.14
Florida,11/11/20,5838,5269.86,52,54
Florida,11/12/20,5607,5177,72,58.71
Florida,11/13/20,6933,5418.14,73,61.57
Florida,11/14/20,4544,5431.29,44,55.57
Florida,11/15/20,10105,5900.57,29,56.71
Florida,11/16/20,4663,6006.14,41,54.29
Florida,11/17/20,7459,6449.86,85,56.57
Florida,11/18/20,7925,6748,87,61.57
Florida,11/19/20,9085,7244.86,79,62.57
Florida,11/20/20,9085,7552.29,79,63.43
Florida,11/21/20,8409,8104.43,41,63
Florida,11/22/20,6587,7601.86,61,67.57
Florida,11/23/20,6331,7840.14,94,75.14
Florida,11/24/20,8555,7996.71,72,73.29
Florida,11/25/20,8376,8061.14,97,74.71
Florida,11/26/20,0,8061.14,0,74.71
Florida,11/27/20,17344,7943.14,109,67.71
Florida,11/28/20,6277,7638.57,79,73.14
Florida,11/29/20,7363,7749.43,58,72.71
Florida,11/30/20,6659,7796.29,97,73.14
Florida,12/1/20,8847,7838,82,74.57
Florida,12/2/20,9994,8069.14,97,74.57
Florida,12/3/20,10870,8419.25,98,77.5
Florida,12/4/20,10177,8598.14,120,90.14
Florida,12/5/20,10431,9191.57,90,91.71
Florida,12/6/20,8436,9344.86,93,96.71
Florida,12/7/20,7711,9495.14,105,97.86
Florida,12/8/20,7985,9372,96,99.86
Florida,12/9/20,9592,9314.57,84,98
Florida,12/10/20,11335,9381,129,102.43
Florida,12/11/20,11699,9598.43,123,102.86
Florida,12/12/20,10577,9619.29,71,100.14
Florida,12/13/20,8958,9693.86,81,98.43
Florida,12/14/20,8452,9799.71,137,103
Florida,12/15/20,9411,10003.43,79,100.57
Florida,12/16/20,11541,10281.86,122,106
Florida,12/17/20,13148,10540.86,101,102
Florida,12/18/20,13000,10726.71,96,98.14
Florida,12/19/20,11682,10884.57,72,98.29
Florida,12/20/20,8401,10805,95,100.29
Florida,12/21/20,11015,11171.14,112,96.71
Florida,12/22/20,10434,11317.29,74,96
Florida,12/23/20,11384,11294.86,120,95.71
Florida,12/24/20,13147,11294.71,121,98.57
Florida,12/25/20,0,11294.71,0,98.57
Florida,12/26/20,17042,10203.29,140,94.57
Florida,12/27/20,7391,10059,77,92
Florida,12/28/20,8198,9656.57,96,89.71
Florida,12/29/20,12075,9891,101,93.57
Florida,12/30/20,13871,10246.29,137,96
Florida,12/31/20,17192,10824.14,127,96.86
Florida,1/1/21,0,10824.14,0,96.86
Florida,1/2/21,31518,12892.14,217,107.86
Florida,1/3/21,10603,13351,97,110.71
Florida,1/4/21,11256,13787.86,103,111.71
Florida,1/5/21,15431,14267.29,98,111.29
Florida,1/6/21,17783,14826.14,129,110.14
Florida,1/7/21,19816,15201,164,115.43
Florida,1/8/21,19530,15742.13,185,124.13
Florida,1/9/21,15445,15694.86,138,130.57
Florida,1/10/21,12313,15939.14,108,132.14
Florida,1/11/21,11576,15984.86,159,140.14
Florida,1/12/21,14896,15908.43,156,148.43
Florida,1/13/21,13990,15366.57,169,154.14
Florida,1/14/21,13720,14495.71,217,161.71
Florida,1/15/21,16875,14116.43,186,161.86
Florida,1/16/21,12119,13641.29,205,171.43
Florida,1/17/21,11093,13467,133,175
Florida,1/18/21,8002,12956.43,137,171.86
Florida,1/19/21,9816,12230.71,162,172.71
Florida,1/20/21,11914,11934.14,142,168.86
Florida,1/21/21,12873,11813.14,161,160.86
Florida,1/22/21,13719,11362.29,272,173.14
Florida,1/23/21,12311,11389.71,153,165.71
Florida,1/24/21,9535,11167.14,129,165.14
Florida,1/25/21,8720,11269.71,153,167.43
Florida,1/26/21,9594,11238,227,176.71
Florida,1/27/21,8408,10737.14,160,179.29
Florida,1/28/21,11423,10530,202,185.14
Florida,1/29/21,10976,10138.14,219,177.57
Florida,1/30/21,15019,10525,106,170.86
Florida,1/31/21,7788,10275.43,119,169.43
Florida,2/1/21,5730,9848.29,206,177
Florida,2/2/21,10533,9982.43,137,164.14
Florida,2/3/21,6979,9778.29,197,169.43
Florida,2/4/21,7711,9248,228,173.14
Florida,2/5/21,11543,9329,210,171.86
Florida,2/6/21,7486,8252.86,142,177
Florida,2/7/21,6624,8086.57,97,173.86
Florida,2/8/21,5737,8087.57,119,161.43
Florida,2/9/21,7023,7586.14,233,175.14
Florida,2/10/21,7537,7665.86,160,169.86
Florida,2/11/21,8525,7782.14,174,162.14
Florida,2/12/21,7617,7221.29,183,158.29
Florida,2/13/21,7515,7225.43,118,154.86
Florida,2/14/21,5436,7055.71,96,154.71
Florida,2/15/21,3615,6752.57,155,159.86
Florida,2/16/21,6297,6648.86,220,158
Florida,2/17/21,7342,6621,157,157.57
Florida,2/18/21,5117,6134.14,163,156
Florida,2/19/21,6683,6000.71,218,161
Florida,2/20/21,7280,5967.14,121,161.43
Florida,2/21/21,5065,5914.14,93,161
Florida,2/22/21,4151,5990.71,159,161.57
Florida,2/23/21,5610,5892.57,148,151.29
Florida,2/24/21,7128,5862,127,147
Florida,2/25/21,6640,6079.57,138,143.43
Florida,2/26/21,5922,5970.86,146,133.14
Florida,2/27/21,5459,5710.71,110,131.57
Florida,2/28/21,5539,5778.43,118,135.14
Florida,3/1/21,1700,5428.29,147,133.43
Florida,3/2/21,7179,5652.43,136,131.71
Florida,3/3/21,6014,5493.29,132,132.43
Florida,3/4/21,6118,5418.71,120,129.86
Florida,3/5/21,5975,5426.29,135,128.29
Florida,3/6/21,4690,5316.43,98,126.57
Florida,3/7/21,4098,5110.57,63,118.71
Florida,3/8/21,3312,5340.86,81,109.29
Florida,3/9/21,4426,4947.57,125,107.71
Florida,3/10/21,4853,4781.71,59,97.29
Florida,3/11/21,5065,4631.29,92,93.29
Florida,3/12/21,5214,4522.57,105,89
Florida,3/13/21,5244,4601.71,80,86.43
Florida,3/14/21,3699,4544.71,30,81.71
Florida,3/15/21,2826,4475.29,93,83.43
Florida,3/16/21,4791,4527.43,101,80
Florida,3/17/21,4599,4491.14,55,79.43
Florida,3/18/21,5093,4495.14,94,79.71
Florida,3/19/21,5140,4484.57,53,72.29
Florida,3/20/21,5105,4464.71,62,69.71
Florida,3/21/21,3987,4505.86,29,69.57
Florida,3/22/21,2862,4511,37,61.57
Florida,3/23/21,5302,4584,41,53
Florida,3/24/21,5143,4661.71,30,49.43
Florida,3/25/21,5773,4758.86,107,51.29
Florida,3/26/21,5750,4846,159,66.43
Florida,3/27/21,5883,4957.14,26,61.29
Florida,3/28/21,4943,5093.71,36,62.29
Florida,3/29/21,3374,5166.86,69,66.86
Florida,3/30/21,5062,5132.57,91,74
Florida,3/31/21,5294,5154.14,87,82.14
Florida,4/1/21,6790,5299.43,69,76.71
Florida,4/2/21,6490,5405.14,92,67.14
Florida,4/3/21,6017,5424.29,66,72.86
Florida,4/4/21,4794,5403,22,70.86
Florida,4/5/21,3480,5418.14,36,66.14
Florida,4/6/21,5556,5488.71,70,63.14
Florida,4/7/21,5885,5573.14,42,56.71
Florida,4/8/21,7939,5737.29,84,58.86
Florida,4/9/21,7121,5827.43,62,54.57
Florida,4/10/21,6906,5954.43,46,51.71
Florida,4/11/21,5520,6058.14,7,49.57
Florida,4/12/21,1613,5791.43,35,49.43
Florida,4/13/21,9068,6293.14,64,48.57
Florida,4/14/21,6772,6419.86,44,48.86
Florida,4/15/21,6762,6251.71,74,47.43
Florida,4/16/21,7296,6276.71,92,51.71
Florida,4/17/21,6323,6193.43,74,55.71
Florida,4/18/21,6834,6381.14,35,59.71
Florida,4/19/21,4237,6756,32,59.29
Florida,4/20/21,5645,6267,62,59
Florida,4/21/21,5571,6095.43,83,64.57
Florida,4/22/21,6684,6084.29,80,65.43
Florida,4/23/21,5464,5822.57,63,61.29
Florida,4/24/21,7411,5978,53,58.29
Florida,4/25/21,4671,5669,36,58.43
Florida,4/26/21,3513,5565.57,64,63
Florida,4/27/21,5271,5512.14,46,60.71
Florida,4/28/21,5178,5456,72,59.14
Florida,4/29/21,5666,5310.57,54,55.43
Florida,4/30/21,5306,5288,77,57.43
Florida,5/1/21,5419,5003.43,78,61
Florida,5/2/21,3841,4884.86,29,60
Florida,5/3/21,3075,4822.29,39,56.43
Florida,5/4/21,3682,4595.29,92,63
Florida,5/5/21,4394,4483.29,79,64
Florida,5/6/21,4504,4317.29,71,66.43
Florida,5/7/21,4165,4154.29,86,67.71
Florida,5/8/21,3977,3948.29,65,65.86
Florida,5/9/21,3231,3861.14,31,66.14
Florida,5/10/21,2296,3749.86,52,68
Florida,5/11/21,3263,3690,48,61.71
Florida,5/12/21,3184,3517.14,51,57.71
Florida,5/13/21,4064,3454.29,47,54.29
Florida,5/14/21,3590,3372.14,71,52.14
Florida,5/15/21,3319,3278.14,56,50.86
Florida,5/16/21,2482,3171.14,19,49.14
Florida,5/17/21,1976,3125.43,58,50
Florida,5/18/21,2805,3060,94,56.57
Florida,5/19/21,2811,3006.71,44,55.57
Florida,5/20/21,2893,2839.43,76,59.71
Florida,5/21/21,2371,2665.29,94,63
Florida,5/22/21,3406,2677.71,22,58.14
Florida,5/23/21,2069,2618.71,11,57
Florida,5/24/21,1606,2565.86,27,52.57
Florida,5/25/21,1874,2432.86,80,50.57
Florida,5/26/21,2327,2363.71,66,53.71
Florida,5/27/21,2338,2284.43,86,55.14
Florida,5/28/21,2338,2279.71,41,47.57
Florida,5/29/21,0,2279.71,0,47.57
Florida,5/30/21,0,2279.71,0,47.57
Florida,5/31/21,0,2279.71,0,47.57
Florida,6/1/21,5937,1848.57,95,41.14
Florida,6/2/21,1234,1692.43,55,39.57
Florida,6/3/21,1878,1626.71,49,34.29
Florida,6/4/21,-40527,1626.71,13,30.29
Florida,6/5/21,0,1626.71,0,30.29
Florida,6/6/21,0,1626.71,0,30.29
Florida,6/7/21,4717,1529.56,40,25.2
Florida,6/8/21,1184,1495,0,25.2
Florida,6/9/21,1590,1514.71,136,34
Florida,6/10/21,1726,1585,45,33.43
Florida,6/11/21,2237,1636.29,59,40
Florida,6/12/21,0,1636.29,0,40
Florida,6/13/21,1898,1483.56,0,40
Florida,6/14/21,2234,1552.71,65,43.57
Florida,6/15/21,991,1525.14,63,46
Florida,6/16/21,1719,1543.57,55,41
Florida,6/17/21,1626,1529.29,0,41
Florida,6/18/21,1627,1442.14,107,41.43
Florida,6/19/21,0,1442.14,0,41.43
Florida,6/20/21,0,1442.14,0,41.43
Florida,6/21/21,3678,1377.29,30,36.43
Florida,6/22/21,1679,1475.57,71,37.57
Florida,6/23/21,1884,1499.14,22,32.86
Florida,6/24/21,1935,1543.29,27,32.13
Florida,6/25/21,1872,1578.29,67,31
Florida,6/26/21,0,1578.29,0,31
Florida,6/27/21,0,1578.29,0,31
Florida,6/28/21,0,1578.29,0,31
Florida,6/29/21,5236,1561,64,25.71
Florida,6/30/21,2319,1623.14,41,28.43
Florida,7/1/21,2432,1694.14,36,29.71
Florida,7/2/21,5697,2240.57,72,30.43
Florida,7/3/21,0,2240.57,0,30.43
Florida,7/4/21,0,2240.57,0,30.43
